Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin
27242;р. Лімниця, 30 км, с. Вістова, питний в/з м. Калуш;ЧЕР ДНЕСТР 1120 0000 0000 0000 0000 0030 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;49.027667;24.463722;2019-05-20;NULL;2.4;NULL;10.2;57;29;0.26;3.4;0.025;0.063;0;NULL;13;NULL;NULL;NULL
27242;р. Лімниця, 30 км, с. Вістова, питний в/з м. Калуш;ЧЕР ДНЕСТР 1120 0000 0000 0000 0000 0030 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;49.027667;24.463722;2019-06-25;NULL;2.5;NULL;9.8;59;26;0.31;2.9;0.023;0.1;0;NULL;15;NULL;NULL;NULL
27246;р. Бистриця Надвірнянська, 16 км, с. Черніів, питний в/з Ів.Франківська, 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0017 0000 0000 0000 0015 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.848947;24.697106;2019-04-22;NULL;1.7;NULL;11.3;42;23;0.19;3.5;0.022;0.042;0;NULL;6.7;NULL;NULL;NULL
27246;р. Бистриця Надвірнянська, 16 км, с. Черніів, питний в/з Ів.Франківська, 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0017 0000 0000 0000 0015 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.848947;24.697106;2019-05-14;NULL;2.6;NULL;10.2;49;27;0.23;4.3;0.028;0.051;0;NULL;15;NULL;NULL;NULL
27246;р. Бистриця Надвірнянська, 16 км, с. Черніів, питний в/з Ів.Франківська, 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0017 0000 0000 0000 0015 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.848947;24.697106;2019-06-12;NULL;3;NULL;9.8;46;26;0.28;4;0.025;0.058;0;NULL;17;NULL;NULL;NULL
27247;р. Бистриця Солотвинська, 18 км, с. Скобичівка, питний в/з Ів.-Франк., 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0018 0000 0000 0000 0020 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.836142;24.542472;2019-04-22;NULL;1.9;NULL;11.4;44;25;0.24;2.9;0.024;0.067;0;NULL;7;NULL;NULL;NULL
27247;р. Бистриця Солотвинська, 18 км, с. Скобичівка, питний в/з Ів.-Франк., 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0018 0000 0000 0000 0020 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.836142;24.542472;2019-05-14;NULL;2.8;NULL;10.8;52;32;0.26;3.6;0.03;0.078;0;NULL;18;NULL;NULL;NULL
27247;р. Бистриця Солотвинська, 18 км, с. Скобичівка, питний в/з Ів.-Франк., 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0018 0000 0000 0000 0020 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.836142;24.542472;2019-06-12;NULL;4.2;NULL;10.4;48;30;0.31;3.2;0.028;0.079;0;NULL;20;NULL;NULL;NULL
27252;р. Стрипа, 34 км, м. Бучач, в/з;ЧЕР ДНЕСТР 0984 0000 0000 0000 0000 0034 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.062;25.401;2019-04-03;NULL;2.64;8;12.96;48.56;21.3;0;7.5;0.012;0.12;0;NULL;24.2;NULL;NULL;NULL
27252;р. Стрипа, 34 км, м. Бучач, в/з;ЧЕР ДНЕСТР 0984 0000 0000 0000 0000 0034 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.062;25.401;2019-05-10;NULL;2.56;14;12.16;70.78;20.24;0.39;9.55;0.203;0.3;0;NULL;26.2;NULL;NULL;NULL
27252;р. Стрипа, 34 км, м. Бучач, в/з;ЧЕР ДНЕСТР 0984 0000 0000 0000 0000 0034 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.062;25.401;2019-06-20;NULL;2.88;18;10.4;57.2;19.53;0.2;2.83;0.186;0.4;0.0673;NULL;27.6;NULL;NULL;NULL
27255;р. Серет, 180 км, м. Тернопіль, Тернопільське вдсх., питний в/з;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0180 02 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.553;25.579;2019-04-04;NULL;3.04;9;12.8;16.87;17.04;0.06;0.5;0;0.03;0;NULL;27.5;NULL;NULL;NULL
27255;р. Серет, 180 км, м. Тернопіль, Тернопільське вдсх., питний в/з;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0180 02 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.553;25.579;2019-05-16;NULL;3.04;16;11.2;18.11;17.75;0.34;0.87;0;0.06;0;NULL;28.4;NULL;NULL;NULL
27277;р. Тиса, 882 км, м. Тячів, питний в/з, АІВС якості***;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0882 06 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.004981;23.575919;2019-06-25;NULL;3.5;8.6;10.4;16.3;13.2;NULL;NULL;NULL;NULL;0.009;3.9;7.8;NULL;NULL;NULL
27279;р. Тиса, 807 км, смт.Вілок, кордон з Угорщиною;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0807 09 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.096456;22.837153;2019-06-25;NULL;3.6;9.6;10.2;21.2;14.7;NULL;NULL;NULL;NULL;NULL;3.7;7.3;NULL;NULL;NULL
27280;р. Тиса, 696 км, м. Чоп, кордон з Угорщиною;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0696 10 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.413503;22.171906;2019-05-20;NULL;3.9;13.7;10.9;17.9;14.2;NULL;NULL;NULL;NULL;NULL;5;9.5;NULL;NULL;NULL
27288;р. Тиса, 807 км, смт. Вілок, канал Батар, в/з ЗС;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0807 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.039164;22.946075;2019-06-25;NULL;3.8;12.4;9.8;23.7;8.8;NULL;NULL;NULL;NULL;NULL;3.8;7.6;NULL;NULL;NULL
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;2019-04-25;NULL;3.2;NULL;10.8;12.3;6.5;NULL;NULL;NULL;NULL;0.01;NULL;6.3;NULL;NULL;NULL
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;2019-05-20;NULL;3.7;NULL;10.9;17.3;7.8;NULL;NULL;NULL;NULL;0.011;NULL;6.8;NULL;NULL;NULL
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;2019-06-19;NULL;3.6;5.8;10.7;15.9;7.2;NULL;NULL;NULL;NULL;0.01;3.9;6.7;NULL;NULL;NULL
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;2019-04-25;NULL;2;NULL;10.9;11.4;4.5;NULL;NULL;NULL;NULL;0.003;NULL;5.1;NULL;NULL;NULL
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;2019-05-20;NULL;2.5;NULL;11.3;19.8;5.6;NULL;NULL;NULL;NULL;0.005;NULL;5.4;NULL;NULL;NULL
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;2019-06-19;NULL;2.3;NULL;10.7;14.7;4.7;NULL;NULL;NULL;NULL;0.004;NULL;5.2;NULL;NULL;NULL
27300;р. Уж, 28 км, с. Сторожниця, кордон з Словаччиною ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0028 04 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.608756;22.247004;2019-06-19;NULL;3.6;8.3;10.4;15.7;7.5;NULL;NULL;NULL;NULL;NULL;3.8;7.4;NULL;NULL;NULL
27301;р. Улічка, 1 км, с. Забрідь, гирло;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0001 01 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.918967;22.4571;2019-04-25;NULL;3.2;8.3;10.9;18.6;6.8;NULL;NULL;NULL;NULL;NULL;3.4;6.7;NULL;NULL;NULL
27302;р. Убля, 1 км, с. М.Березний, гирло;ЧЕР ДУНАЙ 1218 0550 0090 0019 0075 0001 0121;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.851411;22.445419;2019-04-25;NULL;2.4;5.4;11.3;11.5;4.1;NULL;NULL;NULL;NULL;NULL;2.4;5;NULL;NULL;NULL
26934;р. Стир, 308 км, м.Луцьк, питний в/з міста;ЧЕР ДНЕПР 0981 0491 0000 0000 0000 0416 02 07;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Волинській області;50.734794;25.364917;2019-06-13;NULL;2.42;8.5;5.2;52.38;74.6;0.8;2.09;0.342;0.032;NULL;NULL;29.12;NULL;NULL;NULL
26939;р. Стир, 48 км, смт. Зарічне, кордон з Білоруссю;ЧЕР ДНЕПР 0981 0491 0000 0000 0000 0048 07 56;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області;51.829736;26.149092;2019-05-15;NULL;NULL;6.6;7.96;28.7;19.85;0.291;1.01;0.059;0.072;0;9.45;31.35;NULL;NULL;NULL
26946;р. Горинь, 67 км, с. Висоцьк, кордон з Білоруссю;ЧЕР ДНЕПР 0981 0412 0000 0000 0000 0067 06 56;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області;51.707414;26.660258;2019-05-15;NULL;3.63;6.5;7.75;28.08;21.27;0.156;1.11;0.058;0.107;0;9.23;33.33;NULL;NULL;NULL
26950;р. Случ, 406 км, с.Чернелівка, Красилівського р-ну, питний в/з м. Хмельницький;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0406 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;49.673178;26.825783;2019-04-25;NULL;5.51;38;9.42;73.7;37.6;0.477;2.9;0.058;0.06;0;5.6;18;NULL;NULL;NULL
26950;р. Случ, 406 км, с.Чернелівка, Красилівського р-ну, питний в/з м. Хмельницький;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0406 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;49.673178;26.825783;2019-05-24;NULL;5.5;10;3.9;62.54;34.12;0.5;2.03;0;0.216;0;9.8;18.5;NULL;NULL;NULL
26950;р. Случ, 406 км, с.Чернелівка, Красилівського р-ну, питний в/з м. Хмельницький;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0406 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;49.673178;26.825783;2019-06-12;NULL;4.02;14;1.47;58.07;57.79;1.57;3.59;0;0.81;0;12.24;14.5;NULL;NULL;NULL
26951;р. Случ, 203 км, м. Новоград-Волинський, питний в/з;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.574561;27.650556;2019-04-04;0.4;2.88;6.5;11.52;54;36;0.17;0.23;0.007;0.012;NULL;NULL;28.22;NULL;NULL;NULL
26951;р. Случ, 203 км, м. Новоград-Волинський, питний в/з;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.574561;27.650556;2019-05-06;0.36;2.8;5.4;10.24;48;34;0.14;0.19;0.03;0.07;NULL;NULL;28.91;NULL;NULL;NULL
26951;р. Случ, 203 км, м. Новоград-Волинський, питний в/з;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.574561;27.650556;2019-05-21;1.31;3.44;6.4;7.2;32;24;0.41;0.86;0.04;0.04;NULL;NULL;44.35;NULL;NULL;NULL
26951;р. Случ, 203 км, м. Новоград-Волинський, питний в/з;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.574561;27.650556;2019-06-19;0.4;3.52;6.8;8.72;32;27;0.24;0.133;0.023;0.045;NULL;NULL;45.41;NULL;NULL;NULL
26954;р. Хомора, 52 км, м. Полонне, питний в/з міста;ЧЕР ДНЕПР 0981 0412 0105 0268 0000 0052 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;50.082869;27.488553;2019-04-25;NULL;3.47;29;10.05;42.44;19.49;0.081;3.3;0;0.059;0;4.8;12.5;NULL;NULL;NULL
26954;р. Хомора, 52 км, м. Полонне, питний в/з міста;ЧЕР ДНЕПР 0981 0412 0105 0268 0000 0052 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;50.082869;27.488553;2019-05-24;NULL;4.3;28;5.19;23.45;24.37;0.57;9.69;0.015;0.307;0;7.16;14;NULL;NULL;NULL
26954;р. Хомора, 52 км, м. Полонне, питний в/з міста;ЧЕР ДНЕПР 0981 0412 0105 0268 0000 0052 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;50.082869;27.488553;2019-06-12;NULL;4.615;15;5.63;33.5;13.93;0.357;1.37;0;0.68;0;10;16;NULL;NULL;NULL
26988;р. Десна, 3 км, м.Київ, Деснянський питний в/з міста;ЧЕР ДНЕПР 0892 0000 0000 0000 0000 0003 07 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.551;30.569;2019-06-10;NULL;1.4;17.4;8.8;23.6;12.6;0.19;0.8;0.03;0.36;NULL;NULL;19.8;NULL;NULL;NULL
26989;р. Бобрик, 13 км, смт. Середина-Буда, 13 км, , а/д міст,  кордон з Росією;ЧЕР ДНЕПР 0892 0641 0062 0012 0018 0013 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.195619;34.055256;2019-05-14;NULL;3.2;28.6;7.8;117.6;69.5;0.38;0.12;0.18;3;0.015;NULL;25;NULL;NULL;NULL
26991;р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0574 0000 0000 0000 0003 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.339517;33.304907;2019-05-15;NULL;2.5;15;7.44;41.55;20.38;0.53;1.68;0.16;0.62;0.01;NULL;40;NULL;NULL;NULL
26998;р. Сейм, 230 км, с. Піски, Буринський р-н, паром кордон з Росією;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.234058;34.099636;2019-05-14;NULL;3.1;9;9.9;64.1;22.7;0.23;0.25;0.06;0.43;0;NULL;27;NULL;NULL;NULL
27003;р. Клевень, 72 км, с.Заруцьке, кордон з Росією;ЧЕР ДНЕПР 0892 0360 0115 0000 0000 0075 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.654039;34.029519;2019-05-14;NULL;2.6;8.5;9.3;61.1;19.8;0.35;3.69;0.11;0.55;0;NULL;15.1;NULL;NULL;NULL
27006;р. Снов, 182 км, с. Тимоновичі, Семенівського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0000 0000 0000 0182 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.286597;32.427942;2019-05-15;NULL;2.39;11.2;8.03;36.85;9.75;0.2;1.59;0.034;0.22;0.01;NULL;40;NULL;NULL;NULL
27008;р. Снов, 120 км, с. Гірськ, Щорського р-ну створ, злиття р. Цата з р. Снов (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0000 0000 0000 0120 03 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.019847;31.860439;2019-05-15;NULL;2.41;12.2;7.15;44.69;11.52;0.28;1.51;0.054;0.32;0.01;NULL;39;NULL;NULL;NULL
27009;р. Ірпа, 2 км, с. Городок, Семенівського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0180 0000 0000 0002 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.263597;32.383628;2019-05-15;NULL;1.98;12.1;7.12;35.64;9.75;0.29;1.63;0.034;0.32;0.01;NULL;32;NULL;NULL;NULL
27010;р. Ревна, 52 км,  с. Леонівка, Семенівського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0150 0000 0000 0052 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.163386;32.622211;2019-05-15;NULL;2.82;10;7.67;53.31;7.98;0.22;1.47;0.053;0.28;0.01;NULL;34;NULL;NULL;NULL
27011;р. Цата, 7 км, с. Клюси, Щорського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0121 0000 0000 0007 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.075244;31.94055;2019-05-15;NULL;1.9;16.7;6.34;45.47;16.84;0.74;1.56;0.033;0.41;0.01;NULL;48;NULL;NULL;NULL
27016;р. Дніпро, 678 км, c. Сокірне, питний в/з м.Черкаси;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0678 12 71;Дніпро;Лабораторія моніторингу вод та ґрунтів  Черкаського РУВР Дніпровського БУВР;49.551;31.9;2019-04-08;NULL;1.8;7.3;11;31;41;0.31;5.9;0.041;0.32;NULL;NULL;19;NULL;NULL;NULL
27016;р. Дніпро, 678 км, c. Сокірне, питний в/з м.Черкаси;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0678 12 71;Дніпро;Лабораторія моніторингу вод та ґрунтів  Черкаського РУВР Дніпровського БУВР;49.551;31.9;2019-05-22;NULL;2;6.8;8.8;26;18;0.26;1.6;0.06;0.32;NULL;NULL;26;NULL;NULL;NULL
27016;р. Дніпро, 678 км, c. Сокірне, питний в/з м.Черкаси;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0678 12 71;Дніпро;Лабораторія моніторингу вод та ґрунтів  Черкаського РУВР Дніпровського БУВР;49.551;31.9;2019-06-21;NULL;2.1;7.8;7.2;26;39;0.37;4.1;0.042;0.33;NULL;NULL;20;NULL;NULL;NULL
27043;р. Дніпро, 594 км, с. Пронозівка, Градижська ЗС, Глобинського р-ну;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0594 18 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.292036;32.987867;2019-05-10;NULL;2.72;6.4;9.2;36;25;0.503;0.696;0.03;0.181;NULL;NULL;28.1;NULL;NULL;NULL
27043;р. Дніпро, 594 км, с. Пронозівка, Градижська ЗС, Глобинського р-ну;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0594 18 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.292036;32.987867;2019-06-05;NULL;2.76;6.1;5.92;32;25;0.442;0.52;0.03;0.119;NULL;NULL;31.36;NULL;NULL;NULL
27045;р. Дніпро, 550 км, м. Горішні Плавні (м.Комсомольськ), питний в/з міста;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0550 20 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.005178;33.585653;2019-04-03;NULL;2.4;7.2;11.2;30;21;0.38;0.55;0.03;0.12;NULL;NULL;26.33;NULL;NULL;NULL
27045;р. Дніпро, 550 км, м. Горішні Плавні (м.Комсомольськ), питний в/з міста;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0550 20 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.005178;33.585653;2019-05-10;NULL;2.56;5.8;8.32;36;23;0.838;0.617;0.03;0.148;NULL;NULL;NULL;NULL;NULL;NULL
27045;р. Дніпро, 550 км, м. Горішні Плавні (м.Комсомольськ), питний в/з міста;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0550 20 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.005178;33.585653;2019-06-05;NULL;2.64;6.2;6.64;34;24;0.44;0.62;0.03;0.156;NULL;NULL;30.38;NULL;NULL;NULL
27047;р. Дніпро, 476 км, м. Верхньодніпровськ, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0476 22 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.662494;34.3625;2019-04-09;NULL;1.9;12.2;10.12;32.61;26.59;0.27;0.91;0.04;0.12;NULL;NULL;30.2;NULL;NULL;NULL
27047;р. Дніпро, 476 км, м. Верхньодніпровськ, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0476 22 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.662494;34.3625;2019-05-06;NULL;2.3;10;9.35;34.57;28.36;0.42;0.72;0.03;0.1;NULL;NULL;35.7;NULL;NULL;NULL
27047;р. Дніпро, 476 км, м. Верхньодніпровськ, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0476 22 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.662494;34.3625;2019-06-11;NULL;3.6;12.4;5.22;43.21;32.67;0.44;0.64;0.03;0.25;NULL;NULL;34.5;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2019-04-09;NULL;2.5;10.6;9.73;36.32;26.59;0.26;0.8;0.03;0.14;NULL;NULL;27.8;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2019-05-06;NULL;2.1;9.7;7.98;35.39;26.59;0.44;0.97;0.03;0.09;NULL;NULL;33.4;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2019-06-11;NULL;2.4;12;8.07;44.13;33.53;0.4;0.83;0.03;0.22;NULL;NULL;32.3;NULL;NULL;NULL
27049;р. Псел, 528 км, Краснопільського району, а/д міст;ЧЕР ДНЕПР 0554 0000 0000 0000 0000 0528 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.026308;35.229767;2019-05-15;NULL;2.4;9;4.6;80.5;22.7;0.21;0.64;0.055;0.85;0.015;NULL;17;NULL;NULL;NULL
27054;р. Псел, 172 км, смт. В. Багачка, техн в/з селища;ЧЕР ДНЕПР 0554 0000 0000 0000 0000 0172 06 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.781622;33.7408;2019-05-02;NULL;2.28;5.8;9.2;78;21;0.56;0.5;0.03;0.48;NULL;NULL;NULL;NULL;NULL;NULL
27095;р. Дніпро, 228 км, м. Нікополь, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0228 40 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.548928;34.398683;2019-04-16;NULL;1.7;10.8;8.56;32.3;29.25;0.31;0.53;0.03;0.08;NULL;NULL;28.5;NULL;NULL;NULL
27095;р. Дніпро, 228 км, м. Нікополь, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0228 40 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.548928;34.398683;2019-05-21;NULL;2.1;11;6.81;51.64;31.91;0.47;1.77;0.03;0.15;NULL;NULL;30.4;NULL;NULL;NULL
27095;р. Дніпро, 228 км, м. Нікополь, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0228 40 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.548928;34.398683;2019-06-26;NULL;3.1;11.8;6.89;65.12;34.39;0.47;0.5;0.03;0.24;NULL;NULL;34.7;NULL;NULL;NULL
27096;р. Дніпро, 201 км, м.Покров, питний в/з ;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0201 41 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.574019;34.116556;2019-04-16;NULL;1.4;11.8;9.26;34.03;23.36;0.31;0.88;0.03;0.13;NULL;NULL;27.2;NULL;NULL;NULL
27096;р. Дніпро, 201 км, м.Покров, питний в/з ;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0201 41 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.574019;34.116556;2019-05-21;NULL;2.3;12.2;7.55;50.1;31.91;0.53;2.51;0.03;0.2;NULL;NULL;30.5;NULL;NULL;NULL
27096;р. Дніпро, 201 км, м.Покров, питний в/з ;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0201 41 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.574019;34.116556;2019-06-26;NULL;2.9;11;5.65;59.36;34.39;0.44;0.78;0.04;0.25;NULL;NULL;33.8;NULL;NULL;NULL
27098;р. Дніпро, 196 км, с. Марיянське, ГВС каналу Дніпро-Кривий Ріг;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0196 43 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.564847;33.918789;2019-04-16;NULL;1.5;11;8.46;35.29;32.79;0.32;0.96;0.03;0.12;NULL;NULL;30.4;NULL;NULL;NULL
27098;р. Дніпро, 196 км, с. Марיянське, ГВС каналу Дніпро-Кривий Ріг;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0196 43 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.564847;33.918789;2019-05-21;NULL;2.8;11.4;6.79;49.79;31.91;0.41;0.5;0.03;0.11;NULL;NULL;31.8;NULL;NULL;NULL
