Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin
26954;р. Хомора, 52 км, м. Полонне, питний в/з міста;ЧЕР ДНЕПР 0981 0412 0105 0268 0000 0052 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;50.082869;27.488553;2019-01-24;NULL;5.5;17;7.29;26.02;29.24;1.561;19.4;0.065;0.33;0;6.24;14.5;NULL;NULL;NULL
26954;р. Хомора, 52 км, м. Полонне, питний в/з міста;ЧЕР ДНЕПР 0981 0412 0105 0268 0000 0052 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;50.082869;27.488553;2019-02-12;NULL;3.05;10;8.19;24.8;20.89;0.28;11.8;0.02;0.047;0;3.5;11.5;NULL;NULL;NULL
26954;р. Хомора, 52 км, м. Полонне, питний в/з міста;ЧЕР ДНЕПР 0981 0412 0105 0268 0000 0052 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;50.082869;27.488553;2019-03-18;NULL;4.13;30;11.9;33.5;6.27;0.643;1.46;0.03;0.014;0;4.1;13.5;NULL;NULL;NULL
26955;р. Ствига, 95 км, с. Познань, кордон з Білоруссю;ЧЕР ДНЕПР 0981 0339 0000 0000 0000 0095 01 56;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області;51.602792;27.478933;2019-02-05;NULL;3.73;6.7;6.37;27.78;9.22;0.087;1.92;0.025;0.089;0.019;10.4;35.35;NULL;NULL;NULL
26956;р. Льва, 100 км, с. Переброди, кордон з Білоруссю;ЧЕР ДНЕПР 0981 0339 0043 0000 0000 0100 01 56;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області;51.727239;26.981306;2019-02-05;NULL;3.61;7.2;6.94;27.73;16.3;0.156;1.67;0.086;0.113;0.005;10.8;32.35;NULL;NULL;NULL
26957;р. Уборть, 120 км, с. Рудня Хочинська, кордон з Білоруссю;ЧЕР ДНЕПР 0981 0280 0000 0000 0000 0122 01 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;51.437225;27.897381;2019-02-18;0.99;3.04;6;NULL;42;16;0.17;0.81;0.014;0.025;NULL;NULL;34.27;NULL;NULL;NULL
26998;р. Сейм, 230 км, с. Піски, Буринський р-н, паром кордон з Росією;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.234058;34.099636;2019-02-20;NULL;3.5;16.5;NULL;44.9;21.3;1.01;5.08;0.07;0.41;0;NULL;18;NULL;NULL;NULL
27003;р. Клевень, 72 км, с.Заруцьке, кордон з Росією;ЧЕР ДНЕПР 0892 0360 0115 0000 0000 0075 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.654039;34.029519;2019-02-20;NULL;3.8;12;NULL;37.8;31.2;0.81;8.05;0.21;0.27;0;NULL;12;NULL;NULL;NULL
27006;р. Снов, 182 км, с. Тимоновичі, Семенівського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0000 0000 0000 0182 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.286597;32.427942;2019-03-13;NULL;2.57;10;11;35.64;9.75;0.5;1.71;0.046;0.33;0.01;NULL;26;NULL;NULL;NULL
27008;р. Снов, 120 км, с. Гірськ, Щорського р-ну створ, злиття р. Цата з р. Снов (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0000 0000 0000 0120 03 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.019847;31.860439;2019-03-13;NULL;2.93;12.9;11.14;44.35;15.07;0.52;1.8;0.022;0.3;0.01;NULL;28;NULL;NULL;NULL
27009;р. Ірпа, 2 км, с. Городок, Семенівського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0180 0000 0000 0002 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.263597;32.383628;2019-03-13;NULL;2.31;10.6;10.94;41.18;11.52;0.46;1.86;0.042;0.46;0.01;NULL;29;NULL;NULL;NULL
27010;р. Ревна, 52 км,  с. Леонівка, Семенівського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0150 0000 0000 0052 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.163386;32.622211;2019-03-13;NULL;2.37;15.5;12.28;53.06;11.52;0.65;1.62;0.09;0.36;0.01;NULL;36;NULL;NULL;NULL
27011;р. Цата, 7 км, с. Клюси, Щорського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0228 0121 0000 0000 0007 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.075244;31.94055;2019-03-13;NULL;2.55;13.6;10.77;45.14;20.38;0.42;1.7;0.028;0.47;0.01;NULL;32;NULL;NULL;NULL
27016;р. Дніпро, 678 км, c. Сокірне, питний в/з м.Черкаси;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0678 12 71;Дніпро;Лабораторія моніторингу вод та ґрунтів  Черкаського РУВР Дніпровського БУВР;49.551;31.9;2019-01-23;NULL;2.4;NULL;9.6;NULL;NULL;0.36;1.2;0.05;0.48;NULL;NULL;20;NULL;NULL;NULL
27016;р. Дніпро, 678 км, c. Сокірне, питний в/з м.Черкаси;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0678 12 71;Дніпро;Лабораторія моніторингу вод та ґрунтів  Черкаського РУВР Дніпровського БУВР;49.551;31.9;2019-02-14;NULL;1.8;6.5;9.6;36;25;0.31;2.5;0.041;0.44;NULL;NULL;20;NULL;NULL;NULL
27016;р. Дніпро, 678 км, c. Сокірне, питний в/з м.Черкаси;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0678 12 71;Дніпро;Лабораторія моніторингу вод та ґрунтів  Черкаського РУВР Дніпровського БУВР;49.551;31.9;2019-03-14;NULL;1.6;7;10;34;24;0.34;6.6;0.036;0.29;NULL;NULL;24;NULL;NULL;NULL
27018;р. Дніпро, 580 км, с.Власівка, лівий берег, питний в/з м.Кременчук;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0580 14 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.131444;33.244892;2019-01-10;NULL;2.4;NULL;8.08;NULL;NULL;0.204;1.014;0.03;0.133;NULL;NULL;30.35;NULL;NULL;NULL
27018;р. Дніпро, 580 км, с.Власівка, лівий берег, питний в/з м.Кременчук;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0580 14 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.131444;33.244892;2019-02-06;NULL;2.52;5.9;6.4;22;16;0.609;0.984;0.03;0.121;NULL;NULL;34.3;NULL;NULL;NULL
27018;р. Дніпро, 580 км, с.Власівка, лівий берег, питний в/з м.Кременчук;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0580 14 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.131444;33.244892;2019-03-26;NULL;2.44;5.9;10.88;38;23;0.212;0.59;0.03;0.05;NULL;NULL;30.3;NULL;NULL;NULL
27068;канал Дніпро-Донбас, 215 км, верхній б'єф Краснопавлівського водосховища, скид у р. Сіверський Дінець;ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0215 06 12;Дніпро;Лабораторія моніторингу вод Управління каналу Дніпро-Донбас;49.113823;36.500952;2019-03-18;0.63;3.56;NULL;10.72;384.2;83.6;0.57;0.77;0;0.1;NULL;NULL;19;NULL;0;0
27071;р. Дніпро, 420 км, м. Дніпро, правий берег, Кайдакський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 24 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.492083;34.950228;2019-01-15;NULL;1.3;6.9;10.91;23.25;24.82;0.32;1.53;0.03;0.29;0.025;NULL;28.2;NULL;NULL;NULL
27071;р. Дніпро, 420 км, м. Дніпро, правий берег, Кайдакський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 24 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.492083;34.950228;2019-02-05;NULL;1.6;5.8;9.94;24.79;24.82;0.31;3.83;0.03;0.31;NULL;NULL;29.5;NULL;NULL;NULL
27071;р. Дніпро, 420 км, м. Дніпро, правий берег, Кайдакський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 24 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.492083;34.950228;2019-03-04;NULL;2.5;6;10.86;27.57;28.36;0.23;3.29;0.05;0.3;NULL;NULL;28;NULL;NULL;NULL
27072;р. Дніпро, 420 км, м. Дніпро, лівий берег, Ломовський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 25 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.506717;34.970792;2019-01-15;NULL;1.4;7.7;10.13;24.69;35.45;0.31;1.09;0.03;0.4;0.025;NULL;28.3;NULL;NULL;NULL
27072;р. Дніпро, 420 км, м. Дніпро, лівий берег, Ломовський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 25 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.506717;34.970792;2019-02-05;NULL;1.2;6.2;10.13;26.23;26.59;0.3;2.27;0.03;0.33;NULL;NULL;30;NULL;NULL;NULL
27072;р. Дніпро, 420 км, м. Дніпро, лівий берег, Ломовський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 25 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.506717;34.970792;2019-03-04;NULL;2;6.3;10.73;28.19;26.59;0.24;1.27;0.04;0.31;NULL;NULL;27.8;NULL;NULL;NULL
27073;"р. Дніпро, 404 км, м. Дніпро, ВП ""ПдТЄС"" ПАТ ""ДТЕК Дніпроенерго"", питний  в/з";ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0404 26 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.411528;35.102308;2019-01-15;NULL;1.4;5.3;10.15;30.04;26.59;0.26;1.07;0.03;0.33;0.025;NULL;25.7;NULL;NULL;NULL
27073;"р. Дніпро, 404 км, м. Дніпро, ВП ""ПдТЄС"" ПАТ ""ДТЕК Дніпроенерго"", питний  в/з";ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0404 26 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.411528;35.102308;2019-02-05;NULL;1.6;5.1;10.22;31.07;30.14;0.42;2.48;0.05;0.31;NULL;NULL;30.7;NULL;NULL;NULL
27073;"р. Дніпро, 404 км, м. Дніпро, ВП ""ПдТЄС"" ПАТ ""ДТЕК Дніпроенерго"", питний  в/з";ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0404 26 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.411528;35.102308;2019-03-04;NULL;2.3;5.6;10.22;40.22;35.45;0.25;1.84;0.03;0.35;NULL;NULL;28.7;NULL;NULL;NULL
27074;"р. Дніпро, 372 км, с.Воронове, питний в/з водоводу ДМП ВКП ""Дніпро-Західний Донбас""";ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0372 27 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.154706;35.202486;2019-01-22;NULL;1.3;5;10.03;53.5;26.59;0.24;1.66;0.03;0.22;0.025;NULL;26.5;NULL;NULL;NULL
27074;"р. Дніпро, 372 км, с.Воронове, питний в/з водоводу ДМП ВКП ""Дніпро-Західний Донбас""";ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0372 27 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.154706;35.202486;2019-02-27;NULL;1.8;5;10.65;48.35;33.68;0.31;1.26;0.03;0.27;NULL;NULL;31.7;NULL;NULL;NULL
27112;р. Дніпро, 40 км, м. Херсон, 1 км вище міста;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0040 53 65;Дніпро;БУВР нижнього Дніпра;46.670725;32.709063;2019-01-16;NULL;1.6;0;11;59.3;27.6;0.11;0.7;0;0.52;0;NULL;27;NULL;NULL;NULL
27115;р. Дніпро, 0 км, с. Кізомис, (рукав Рвач);ЧЕРДНЕПР 0000 0000 0000 0000 0000 0000 56 65;Дніпро;БУВР нижнього Дніпра;46.551472;32.319947;2019-01-16;NULL;1.7;0;10.6;66.7;43.9;0.13;1.1;0;0.52;0;NULL;28.7;NULL;NULL;NULL
27118;р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.334825;33.262072;2019-01-24;NULL;3.6;10.1;11.07;368.23;106.35;0.96;9.75;0.16;0.62;0.03;10.88;34;NULL;NULL;NULL
27118;р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.334825;33.262072;2019-02-13;NULL;3.08;NULL;10.77;320.2;111.67;1;3.41;0.06;1.61;NULL;NULL;30.21;NULL;NULL;NULL
27118;р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.334825;33.262072;2019-03-12;NULL;3.44;NULL;10.28;368.23;104.58;0.24;6.99;0.03;0.46;NULL;NULL;35.71;NULL;NULL;NULL
27120;р. Інгулець, 335 км, м. Кривий Ріг, Карачунівське в-ще, питний в/з міста;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0335 05 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.907642;33.283538;2019-01-29;NULL;1.7;7.9;10.73;423.43;117;0.28;2.13;0.03;0.08;0.025;NULL;26;NULL;NULL;NULL
27120;р. Інгулець, 335 км, м. Кривий Ріг, Карачунівське в-ще, питний в/з міста;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0335 05 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.907642;33.283538;2019-02-12;NULL;1.9;5.1;9.9;413.56;120.54;0.22;1.52;0.03;0.34;NULL;NULL;27.5;NULL;NULL;NULL
27120;р. Інгулець, 335 км, м. Кривий Ріг, Карачунівське в-ще, питний в/з міста;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0335 05 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.907642;33.283538;2019-03-01;NULL;1.9;6.7;10.1;431.25;120.54;0.24;0.5;0.03;0.24;NULL;NULL;29.8;NULL;NULL;NULL
27122;р. Інгулець, 265 км, с. Андріівка;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0265 07 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.603144;33.212303;2019-01-29;NULL;3.3;8.1;10.96;899.95;1169.95;0.29;14.84;0.12;0.31;0.025;NULL;29.5;NULL;NULL;NULL
27122;р. Інгулець, 265 км, с. Андріівка;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0265 07 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.603144;33.212303;2019-02-12;NULL;1.9;7.2;9.94;721.15;3066.69;0.19;5;0.06;0.21;NULL;NULL;32.4;NULL;NULL;NULL
27122;р. Інгулець, 265 км, с. Андріівка;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0265 07 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.603144;33.212303;2019-03-01;NULL;2.2;6.2;9.9;707.16;3243.95;0.25;3.88;0.07;0.12;NULL;NULL;33.3;NULL;NULL;NULL
27135;р. Південний Буг, 652 км, м. Хмільник, питний в/з, вище міста;ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0652 06 05;Південний Буг;Лабораторія моніторингу вод та ґрунтів БУВР річки Південний Буг;49.556389;27.913056;2019-01-23;NULL;5.8;4;7.5;17.7;34.2;1.9;3.33;0.064;1.09;0.033;21;38.5;NULL;NULL;NULL
27135;р. Південний Буг, 652 км, м. Хмільник, питний в/з, вище міста;ЧЕР Ю.БУГ 0000 0000 0000 0000 0000 0652 06 05;Південний Буг;Лабораторія моніторингу вод та ґрунтів БУВР річки Південний Буг;49.556389;27.913056;2019-02-19;NULL;7.2;11;11;36.1;47.6;3.6;3;0.14;1.4;0.026;28.8;49;NULL;NULL;NULL
27162;р. Інгул, 318 км, м. Кропивницький, питний в/з міста;ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0318 01 35;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.533914;32.238956;2019-03-11;NULL;2.98;NULL;10.43;160.1;74.45;0.26;5.58;0.03;0.13;NULL;NULL;28.87;NULL;NULL;NULL
27165;р. Інгул, 163 км, смт. Новий Буг, Софіівське вдсх., питний в/з селища;ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0163 04 48;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Миколаївській області;47.703761;32.376436;2019-01-30;NULL;5.01;6.1;16.15;537.6;169.5;0.008;7.97;0.038;0.839;0.022;12.8;26.47;NULL;NULL;NULL
27165;р. Інгул, 163 км, смт. Новий Буг, Софіівське вдсх., питний в/з селища;ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0163 04 48;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Миколаївській області;47.703761;32.376436;2019-02-14;NULL;2.14;4.2;10.96;569.6;201.1;0.187;4.41;0.054;0.942;0.04;9.6;27.4;NULL;NULL;NULL
27165;р. Інгул, 163 км, смт. Новий Буг, Софіівське вдсх., питний в/з селища;ЧЕР Ю.БУГ 0001 0000 0000 0000 0000 0163 04 48;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Миколаївській області;47.703761;32.376436;2019-03-14;NULL;1.59;9.6;13.97;582.4;158.01;0;10.84;0.043;0.855;0;12;33.32;NULL;NULL;NULL
27170;р. Сухоклія, 26 км, м.Бобринець, питний в/з ;ЧЕР Ю.БУГ 0001 0222 0000 0000 0000 0026 01 35;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.076489;32.189093;2019-01-22;NULL;3.15;7.1;11.54;496.31;104.58;0.36;5.11;0.06;0.07;0.01;8.16;31;NULL;NULL;NULL
27170;р. Сухоклія, 26 км, м.Бобринець, питний в/з ;ЧЕР Ю.БУГ 0001 0222 0000 0000 0000 0026 01 35;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.076489;32.189093;2019-02-08;NULL;2.97;NULL;10.96;464.29;97.49;0.33;6.43;0.07;0.17;NULL;NULL;30;NULL;NULL;NULL
27170;р. Сухоклія, 26 км, м.Бобринець, питний в/з ;ЧЕР Ю.БУГ 0001 0222 0000 0000 0000 0026 01 35;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.076489;32.189093;2019-03-11;NULL;3.09;NULL;10.43;464.29;102.81;0.06;7.76;0.06;0.01;NULL;NULL;29.17;NULL;NULL;NULL
27171;р. Сіверський Донець, 944 км, с. Огірцеве, кордон з  Росією, міст;АЗО ДОН 0218 0000 0000 0000 0000 0944 01 63;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;50.312636;36.831503;2019-02-12;1.16;3.09;5.6;8.08;106.23;36.68;0.48;3.07;0.068;0.98;0.018;NULL;21.5;NULL;0;0
27171;р. Сіверський Донець, 944 км, с. Огірцеве, кордон з  Росією, міст;АЗО ДОН 0218 0000 0000 0000 0000 0944 01 63;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;50.312636;36.831503;2019-03-05;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27172;р. Сіверський Донець, 872 км,  с. Печеніги, питний в/забір м.Харків;АЗО ДОН 0218 0000 0000 0000 0000 0872 01 63;Дон;Лабораторія моніторингу вод РОВР у Харківській області;49.884053;36.980706;2019-02-12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27172;р. Сіверський Донець, 872 км,  с. Печеніги, питний в/забір м.Харків;АЗО ДОН 0218 0000 0000 0000 0000 0872 01 63;Дон;Лабораторія моніторингу вод РОВР у Харківській області;49.884053;36.980706;2019-03-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27173;р. Сіверський Донець, 813 км, с.Есхар, нижче гирла р.Уди;АЗО ДОН 0218 0000 0000 0000 0000 0813 02 63;Дон;Лабораторія моніторингу вод РОВР у Харківській області;49.789347;36.595947;2019-02-12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27173;р. Сіверський Донець, 813 км, с.Есхар, нижче гирла р.Уди;АЗО ДОН 0218 0000 0000 0000 0000 0813 02 63;Дон;Лабораторія моніторингу вод РОВР у Харківській області;49.789347;36.595947;2019-03-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2019-02-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27209;р. Бахмут, 2 км, с. Дронівка, гирло, міста,міст;АЗО ДОН 0218 0484 0000 0000 0000 0002 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.924506;38.033333;2019-03-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27210;р. Верхня Біленька, 1 км,  м. Лисичанськ, гирло, міста, міст ;АЗО ДОН 0218 0429 0000 0000 0000 0001 01 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.888128;38.480908;2019-02-28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27210;р. Верхня Біленька, 1 км,  м. Лисичанськ, гирло, міста, міст ;АЗО ДОН 0218 0429 0000 0000 0000 0001 01 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.888128;38.480908;2019-03-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27222;р. Дністер, 936 км, м. Заліщики, в/з, прав. берег, 50 м нижче мосту через річку по дорозі Чернівці - Тернопіль;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0936 08 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.63404;25.76609;2019-01-10;3.4;2.56;15;14.2;95.6;38.9;0.1;14.3;0.1;0.18;NULL;3.36;10.4;NULL;NULL;NULL
27222;р. Дністер, 936 км, м. Заліщики, в/з, прав. берег, 50 м нижче мосту через річку по дорозі Чернівці - Тернопіль;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0936 08 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.63404;25.76609;2019-02-07;1.68;2.4;19;14.4;54;23;0.13;6.76;0.094;0.21;NULL;3.44;10;NULL;NULL;NULL
27222;р. Дністер, 936 км, м. Заліщики, в/з, прав. берег, 50 м нижче мосту через річку по дорозі Чернівці - Тернопіль;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0936 08 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.63404;25.76609;2019-03-05;1.7;2.08;14;12.5;76.8;30.1;0.093;6.95;0.087;0.079;NULL;3.04;10;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.61134;26.0233;2019-01-10;2.73;1.92;15;14.4;89.2;37.2;0.093;11.4;0.12;0.16;NULL;2.88;10;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.61134;26.0233;2019-02-07;1.43;2.36;18;14.6;60;26.6;0.12;5.68;0.087;0.17;NULL;3.28;10;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.61134;26.0233;2019-03-05;1.61;1.52;12;13;72.4;30.1;0.072;6.68;0.047;0.069;NULL;2.48;10;NULL;NULL;NULL
27224;р. Дністер, 826 км, м. Хотин, в/з, лівий берег, 600 м вище мосту дороги Чернівці-Камян.-Под.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0826 10 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.54735;26.48316;2019-02-06;1.76;2.28;16;13.9;48;28.4;0.1;7.22;0.082;0.093;NULL;3.2;10;NULL;NULL;NULL
27224;р. Дністер, 826 км, м. Хотин, в/з, лівий берег, 600 м вище мосту дороги Чернівці-Камян.-Под.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0826 10 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.54735;26.48316;2019-03-06;1.96;1.76;18;12.4;80.8;33.7;0.069;8.23;0.058;0.064;NULL;2.72;10;NULL;NULL;NULL
27246;р. Бистриця Надвірнянська, 16 км, с. Черніів, питний в/з Ів.Франківська, 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0017 0000 0000 0000 0015 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.848947;24.697106;2019-03-19;NULL;1.6;NULL;11.4;40;25;0.22;3.6;0.018;0.045;0;NULL;6.4;NULL;NULL;NULL
27247;р. Бистриця Солотвинська, 18 км, с. Скобичівка, питний в/з Ів.-Франк., 10 м нижче мосту;ЧЕР ДНЕСТР 1104 0018 0000 0000 0000 0020 01 26;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.836142;24.542472;2019-01-31;NULL;1.9;NULL;11.4;43;28;0.26;2.6;0.018;0.082;0;NULL;8;NULL;NULL;NULL
