Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin
27158;р. Чорний Ташлик, 51 км, смт. Помічна, питний в/з селища;ЧЕР Ю.БУГ 0196 0021 0000 0000 0000 0051 02 35;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.300047;31.378428;2019-07-18;NULL;3.79;NULL;8.55;356.22;87.74;0.28;0.47;0.01;0.04;0.03;NULL;41.41;NULL;NULL;NULL
27158;р. Чорний Ташлик, 51 км, смт. Помічна, питний в/з селища;ЧЕР Ю.БУГ 0196 0021 0000 0000 0000 0051 02 35;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.300047;31.378428;2019-08-12;NULL;3.45;NULL;8.44;NULL;NULL;0.33;0.64;0.06;0.03;NULL;NULL;34.37;NULL;NULL;NULL
27184;р. Сіверський Донець, 483 км,  с.Дронівка, 800 м нижче впадіння р. Бахмут, кордон Донец. і Луганської обл.;АЗО ДОН 0218 0000 0000 0000 0000 0483 14 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.933333;38.05;2019-07-22;NULL;NULL;12.5;9.1;NULL;NULL;NULL;NULL;NULL;NULL;0.031;NULL;NULL;NULL;0;0
27184;р. Сіверський Донець, 483 км,  с.Дронівка, 800 м нижче впадіння р. Бахмут, кордон Донец. і Луганської обл.;АЗО ДОН 0218 0000 0000 0000 0000 0483 14 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.933333;38.05;2019-08-07;NULL;NULL;11;8.79;NULL;NULL;NULL;NULL;NULL;NULL;0.03;NULL;NULL;NULL;0;0
27184;р. Сіверський Донець, 483 км,  с.Дронівка, 800 м нижче впадіння р. Бахмут, кордон Донец. і Луганської обл.;АЗО ДОН 0218 0000 0000 0000 0000 0483 14 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.933333;38.05;2019-09-11;NULL;NULL;12;8.82;NULL;NULL;NULL;NULL;NULL;NULL;0.031;NULL;NULL;NULL;0;0
27185;р. Сіверський Донець, 469 км, с. Білогорівка, питний водозабір Західної фільтрувальної станції;АЗО ДОН 0218 0000 0000 0000 0000 0469 15 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.941808;38.236603;2019-07-24;1.87;3.19;10;9.46;326.6;142;0.37;6.03;0.08;1.2;0.02;NULL;18.4;NULL;0;0
27185;р. Сіверський Донець, 469 км, с. Білогорівка, питний водозабір Західної фільтрувальної станції;АЗО ДОН 0218 0000 0000 0000 0000 0469 15 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.941808;38.236603;2019-08-29;1.77;3.24;10.5;9.27;336.2;149.1;0.32;6.09;0.075;1.09;0.018;NULL;18.8;NULL;0;0
27185;р. Сіверський Донець, 469 км, с. Білогорівка, питний водозабір Західної фільтрувальної станції;АЗО ДОН 0218 0000 0000 0000 0000 0469 15 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.941808;38.236603;2019-09-12;1.81;3.22;11;9.12;365;142;0.36;6.48;0.08;1.11;0.019;NULL;18.6;NULL;0;0
27187;р. Сіверський Донець, 428 км, м. Лисичанська, нижче міста;АЗО ДОН 0218 0000 0000 0000 0000 0428 19 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.887858;38.483333;2019-07-24;NULL;NULL;14;8.79;NULL;NULL;NULL;NULL;NULL;NULL;0.037;NULL;NULL;NULL;0;0
27187;р. Сіверський Донець, 428 км, м. Лисичанська, нижче міста;АЗО ДОН 0218 0000 0000 0000 0000 0428 19 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.887858;38.483333;2019-08-29;NULL;NULL;15;8.82;NULL;NULL;NULL;NULL;NULL;NULL;0.039;NULL;NULL;NULL;0;0
27187;р. Сіверський Донець, 428 км, м. Лисичанська, нижче міста;АЗО ДОН 0218 0000 0000 0000 0000 0428 19 09;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.887858;38.483333;2019-09-12;NULL;NULL;14.5;8.91;NULL;NULL;NULL;NULL;NULL;NULL;0.036;NULL;NULL;NULL;0;0
27189;р. Вовча, 62 км,  с. Землянки, міст, кордон з Росією;АЗО ДОН 0218 0941 0000 0000 0000 0062 01 63;Дон;Лабораторія моніторингу вод РОВР у Харківській області;50.392661;37.441703;2019-07-01;NULL;NULL;NULL;8.22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27189;р. Вовча, 62 км,  с. Землянки, міст, кордон з Росією;АЗО ДОН 0218 0941 0000 0000 0000 0062 01 63;Дон;Лабораторія моніторингу вод РОВР у Харківській області;50.392661;37.441703;2019-08-07;NULL;NULL;5.8;7.8;104.63;32.68;NULL;NULL;NULL;NULL;0.019;NULL;NULL;NULL;0;0
27189;р. Вовча, 62 км,  с. Землянки, міст, кордон з Росією;АЗО ДОН 0218 0941 0000 0000 0000 0062 01 63;Дон;Лабораторія моніторингу вод РОВР у Харківській області;50.392661;37.441703;2019-09-09;NULL;NULL;NULL;8.14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27222;р. Дністер, 936 км, м. Заліщики, в/з, прав. берег, 50 м нижче мосту через річку по дорозі Чернівці - Тернопіль;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0936 08 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.63404;25.76609;2019-09-11;1.52;2.24;12;8.48;89.2;39;0.12;6.11;0.052;0.065;NULL;3.28;10;NULL;NULL;NULL
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.61134;26.0233;2019-07-24;1.4;1.58;16;8.16;52.4;35.5;0.04;5.93;0.04;0.12;NULL;2.56;10;NULL;0;0
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.61134;26.0233;2019-08-21;1.85;4.24;18;7.76;62;24.8;0.11;7.51;0.096;0.14;NULL;6.4;19.1;NULL;0;0
27223;р. Дністер, 900 км, с. Митків, правий берег, 200 м вище станції першого підйому в/з м. Чернівці;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0900 09 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.61134;26.0233;2019-09-11;1.28;1.84;14;9.04;91.6;37.2;0.064;5.26;0.055;0.069;NULL;2.88;10;NULL;NULL;NULL
27224;р. Дністер, 826 км, м. Хотин, в/з, лівий берег, 600 м вище мосту дороги Чернівці-Камян.-Под.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0826 10 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.54735;26.48316;2019-07-03;1.6;2.96;26;8;51.2;31.9;0.14;6.4;0.069;0.18;NULL;4.16;14.2;NULL;NULL;NULL
27224;р. Дністер, 826 км, м. Хотин, в/з, лівий берег, 600 м вище мосту дороги Чернівці-Камян.-Под.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0826 10 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.54735;26.48316;2019-08-21;1.59;3.92;12;7.64;47.6;21.3;0.12;6.39;0.088;0.16;NULL;6.16;18.3;NULL;0;0
27224;р. Дністер, 826 км, м. Хотин, в/з, лівий берег, 600 м вище мосту дороги Чернівці-Камян.-Под.;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0826 10 77;Дністер;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.54735;26.48316;2019-09-11;1.06;2.88;16;8.24;94;35.5;0.072;4.28;0.071;0.054;NULL;4.4;10;NULL;NULL;NULL
27225;р. Дністер, 783 км, м. Кам'янець-Подільський, Дністровське вдсх., питний водозабір міста;ЧЕР ДНІСТЕР 0000 0000 0000 0000 0000 0783 01 68;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;48.559347;26.624906;2019-07-26;NULL;3.2;NULL;7.85;41.5;17.6;0.11;8.3;0.04;0.075;0;7.5;9.5;NULL;NULL;NULL
27225;р. Дністер, 783 км, м. Кам'янець-Подільський, Дністровське вдсх., питний водозабір міста;ЧЕР ДНІСТЕР 0000 0000 0000 0000 0000 0783 01 68;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;48.559347;26.624906;2019-09-30;NULL;2.74;NULL;8.5;39.1;16.8;0.28;12.5;0.05;0.09;0;5.1;13;NULL;NULL;NULL
27226;р. Дністер, 708 км, с. Кормань, Дністровське вдсх., пр. берег, безпосередньо в районі насосної станції водозабору;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0708 11 77;Дністер;Лабораторія моніторингу вод Новодністровського РУВР БУВР Пруту та Сірету;48.57879;27.17489;2019-07-01;0.29;2.47;12;7.93;55.6;29.5;0.03;0.95;0.017;0.092;NULL;5.82;15.6;NULL;0.019;0
27226;р. Дністер, 708 км, с. Кормань, Дністровське вдсх., пр. берег, безпосередньо в районі насосної станції водозабору;ЧЕР ДНЕСТР 0000 0000 0000 0000 0000 0708 11 77;Дністер;Лабораторія моніторингу вод Новодністровського РУВР БУВР Пруту та Сірету;48.57879;27.17489;2019-08-29;0.63;2.32;10;7.65;60.2;23.1;0.08;2.29;0.11;0.01;NULL;2;16.2;NULL;0.017;0
27255;р. Серет, 180 км, м. Тернопіль, Тернопільське вдсх., питний в/з;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0180 02 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.553;25.579;2019-07-08;NULL;3.44;22;10;19.34;14.56;0.46;0;0;0.05;0;NULL;32.2;NULL;0;0
27255;р. Серет, 180 км, м. Тернопіль, Тернопільське вдсх., питний в/з;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0180 02 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.553;25.579;2019-08-05;NULL;2.96;12;8.2;12.76;13.14;0;0.7;0;0.29;0;NULL;25;NULL;0;0
27255;р. Серет, 180 км, м. Тернопіль, Тернопільське вдсх., питний в/з;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0180 02 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.553;25.579;2019-09-16;NULL;2.88;12;10;11.52;14.2;0;0;0;0.29;0;NULL;28.5;NULL;0;0
27256;р. Серет, 211 км, с. Горішньо-Івачів, Горишньо-Івачівське вдсх., питний в/з м.Тернопіль;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0211 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.599;25.554;2019-07-08;NULL;3.04;12;7.1;7.41;12.43;0.42;0;0;0.09;0;NULL;33.3;NULL;0;0
27256;р. Серет, 211 км, с. Горішньо-Івачів, Горишньо-Івачівське вдсх., питний в/з м.Тернопіль;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0211 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.599;25.554;2019-08-05;NULL;3.2;14;6.8;21.4;15.27;0.24;0.25;0;0.03;0;NULL;26.6;NULL;0;0
27256;р. Серет, 211 км, с. Горішньо-Івачів, Горишньо-Івачівське вдсх., питний в/з м.Тернопіль;ЧЕР ДНЕСТР 0921 0000 0000 0000 0000 0211 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.599;25.554;2019-09-16;NULL;3.12;20;7.2;14.81;14.2;0;0;0;0.02;0;NULL;30.6;NULL;0;0
27258;р. Нічлава, 35 км, м. Борщів, Борщівське вдсх., в/з;ЧЕР ДНЕСТР 0885 0000 0000 0000 0000 0035 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;48.789;26.017;2019-07-09;NULL;4.16;24;9.3;179.41;38.34;1.09;1.17;0.046;0.31;0.0424;NULL;33.4;NULL;0;0
27258;р. Нічлава, 35 км, м. Борщів, Борщівське вдсх., в/з;ЧЕР ДНЕСТР 0885 0000 0000 0000 0000 0035 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;48.789;26.017;2019-08-06;NULL;3.36;18;7.2;193.82;39.05;1.62;0.6;0.058;0.43;0.0673;NULL;22.8;NULL;0;0
27258;р. Нічлава, 35 км, м. Борщів, Борщівське вдсх., в/з;ЧЕР ДНЕСТР 0885 0000 0000 0000 0000 0035 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;48.789;26.017;2019-09-17;NULL;3.12;24;10;179.41;37.63;0.62;0.2;0.041;0.07;0;NULL;36.2;NULL;0;0
27260;р. Збруч, 137 км, м. Підволочиськ, в/з;ЧЕР ДНЕСТР 0846 0000 0000 0000 0000 0137 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.511;26.145;2019-07-08;NULL;3.2;24;8.8;55.56;25.56;0.93;1.52;0.366;0.28;0.062;NULL;32.4;NULL;0;0
27260;р. Збруч, 137 км, м. Підволочиськ, в/з;ЧЕР ДНЕСТР 0846 0000 0000 0000 0000 0137 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.511;26.145;2019-08-05;NULL;3.12;18;8.8;35.8;21.3;0.99;2.1;0.37;0.26;0.0549;NULL;29.6;NULL;0;0
27260;р. Збруч, 137 км, м. Підволочиськ, в/з;ЧЕР ДНЕСТР 0846 0000 0000 0000 0000 0137 01 61;Дністер;Лабораторія моніторингу вод та ґрунтів РОВР у Тернопільській області;49.511;26.145;2019-09-16;NULL;2.88;18;7.4;36.21;22.37;0.59;1.8;0.166;0.13;0.0212;NULL;32.1;NULL;0;0
26969;р. Возня, 8 км, с. Рудня Городищенська, питний в/забір м. Малин;ЧЕР ДНЕПР 0955 0118 0022 0000 0000 0008 01 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.7092;29.286833;2019-09-17;0.34;3.2;6.1;8.08;29;26;0.17;0.17;0.003;0.046;NULL;NULL;37.15;NULL;NULL;NULL
26978;р. Дніпро, 854,5 км, водосховище, 500 м нижче БСА;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0854 08 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.3168;30.633358;2019-07-23;NULL;6;8.6;7.3;23.5;30.1;1.96;1.7;0.36;0.47;NULL;NULL;55.7;NULL;NULL;NULL
26978;р. Дніпро, 854,5 км, водосховище, 500 м нижче БСА;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0854 08 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.3168;30.633358;2019-08-13;NULL;3.5;13.2;8.5;31.8;19.1;0.5;1.6;0.19;0.35;NULL;NULL;42.7;NULL;NULL;NULL
26978;р. Дніпро, 854,5 км, водосховище, 500 м нижче БСА;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0854 08 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.3168;30.633358;2019-09-10;NULL;3;8.9;8.8;45.8;22.9;0.38;1.7;0.12;0.32;NULL;NULL;34;NULL;NULL;NULL
26982;р. Десна, 573 км, с. Мурав′ї, Новгород-Сіверського р-ну;ЧЕР ДНЕПР 0892 0000 0000 0000 0000 0573 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.346925;33.397872;2019-08-06;NULL;1.82;11.6;9.04;30.89;15.07;0.23;1.63;0.039;0.71;0.01;NULL;21;NULL;NULL;NULL
26983;р. Десна, 569 км, с. Камінь, Новгород-Сіверського р-ну (кордон з РФ) створ злиття р. Судость з  р. Десна;ЧЕР ДНЕПР 0892 0000 0000 0000 0000 0569 02 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.286669;33.367956;2019-08-06;NULL;1.87;10.5;9.49;32.26;13.29;0.17;1.57;0.045;0.68;0.01;NULL;22;NULL;NULL;NULL
26988;р. Десна, 3 км, м.Київ, Деснянський питний в/з міста;ЧЕР ДНЕПР 0892 0000 0000 0000 0000 0003 07 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.551;30.569;2019-07-16;NULL;2.2;12.8;8.3;32.2;15.2;0.2;0.5;0.04;0.24;NULL;NULL;29.9;NULL;NULL;NULL
26988;р. Десна, 3 км, м.Київ, Деснянський питний в/з міста;ЧЕР ДНЕПР 0892 0000 0000 0000 0000 0003 07 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.551;30.569;2019-08-13;NULL;1.2;5.2;7.4;28.3;17.4;0.11;0.9;0.03;0.35;NULL;NULL;17.5;NULL;NULL;NULL
26988;р. Десна, 3 км, м.Київ, Деснянський питний в/з міста;ЧЕР ДНЕПР 0892 0000 0000 0000 0000 0003 07 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.551;30.569;2019-09-10;NULL;2.2;5.5;8.7;42.7;16.3;0.35;0.5;0.05;0.34;NULL;NULL;25;NULL;NULL;NULL
26989;р. Бобрик, 13 км, смт. Середина-Буда, 13 км, , а/д міст,  кордон з Росією;ЧЕР ДНЕПР 0892 0641 0062 0012 0018 0013 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.195619;34.055256;2019-09-04;NULL;5.4;12;5.76;117.6;69.5;1.65;0.68;0.036;4.89;0.015;NULL;55;NULL;NULL;NULL
26991;р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ);ЧЕР ДНЕПР 0892 0574 0000 0000 0000 0003 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;52.339517;33.304907;2019-08-06;NULL;2.34;11.9;8.83;33.79;18.61;0.15;1.53;0.046;0.85;0.01;NULL;28;NULL;NULL;NULL
26998;р. Сейм, 230 км, с. Піски, Буринський р-н, паром кордон з Росією;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.234058;34.099636;2019-09-04;NULL;3;7.5;4.96;64.7;22.7;0.12;0.92;0.049;0.8;0;NULL;30;NULL;NULL;NULL
27003;р. Клевень, 72 км, с.Заруцьке, кордон з Росією;ЧЕР ДНЕПР 0892 0360 0115 0000 0000 0075 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.654039;34.029519;2019-09-04;NULL;3.1;8;4.96;61.1;19.8;0.26;1.18;0.039;0.73;0;NULL;28;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2019-08-07;NULL;4.6;11;7.54;29.94;30.14;0.35;0.7;0.03;0.29;NULL;NULL;31;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2019-09-03;NULL;6.2;10.6;4.92;29.01;33.68;0.39;0.5;0.03;0.24;NULL;NULL;38;NULL;NULL;NULL
27058;р. Ворскла, 348 км, смт. Велика Писарівка, а/д міст;ЧЕР ДНЕПР 0509 0000 0000 0000 0000 0348 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;50.438556;35.480478;2019-09-25;NULL;2.8;8;7.04;62.17;26.9;0.39;0.66;0.015;1.93;0;NULL;24;NULL;NULL;NULL
27062;р. Ворсклиця, 51 км, с. Пожня, Великописарівського р-ну,  а/д міст;ЧЕР ДНЕПР 0509 0286 0000 0000 0000 0051 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;50.504836;35.332994;2019-09-25;NULL;3.1;7;6.88;27.3;18.5;0.63;0.95;0.028;2.08;0;NULL;31;NULL;NULL;NULL
27068;канал Дніпро-Донбас, 215 км, верхній б'єф Краснопавлівського водосховища, скид у р. Сіверський Дінець;ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0215 06 12;Дніпро;Лабораторія моніторингу вод Управління каналу Дніпро-Донбас;49.113823;36.500952;2019-07-16;0.45;3.52;16.5;9.46;413;85.2;0.37;0.6;0;0.07;0.021;NULL;19;NULL;0;0
27068;канал Дніпро-Донбас, 215 км, верхній б'єф Краснопавлівського водосховища, скид у р. Сіверський Дінець;ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0215 06 12;Дніпро;Лабораторія моніторингу вод Управління каналу Дніпро-Донбас;49.113823;36.500952;2019-08-28;0.49;3.57;17;8.95;417.9;88.7;0.39;0.64;0;0.077;0.023;NULL;19.2;NULL;0;0
27068;канал Дніпро-Донбас, 215 км, верхній б'єф Краснопавлівського водосховища, скид у р. Сіверський Дінець;ЧЕР ДНЕПР 0490 0000 0000 0000 0000 0215 06 12;Дніпро;Лабораторія моніторингу вод Управління каналу Дніпро-Донбас;49.113823;36.500952;2019-09-03;0.51;3.55;16;9.97;432.3;94.3;0.36;0.76;0.032;0.068;0.022;NULL;19;NULL;0;0
27071;р. Дніпро, 420 км, м. Дніпро, правий берег, Кайдакський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 24 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.492083;34.950228;2019-07-02;NULL;4.4;13;5.35;29.94;29.23;0.55;1.32;0.11;0.22;NULL;NULL;39.5;NULL;NULL;NULL
27071;р. Дніпро, 420 км, м. Дніпро, правий берег, Кайдакський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 24 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.492083;34.950228;2019-08-07;NULL;4.7;12.1;7.4;30.76;28.36;0.32;2.19;0.14;0.44;NULL;NULL;36.5;NULL;NULL;NULL
27071;р. Дніпро, 420 км, м. Дніпро, правий берег, Кайдакський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 24 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.492083;34.950228;2019-09-03;NULL;5.9;13.6;4.58;30.76;33.68;0.4;0.54;0.03;0.43;NULL;NULL;35.5;NULL;NULL;NULL
27072;р. Дніпро, 420 км, м. Дніпро, лівий берег, Ломовський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 25 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.506717;34.970792;2019-07-02;NULL;5.9;13.4;5.63;33.85;30.95;0.37;1.18;0.14;0.25;NULL;NULL;37.4;NULL;NULL;NULL
27072;р. Дніпро, 420 км, м. Дніпро, лівий берег, Ломовський питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0420 25 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.506717;34.970792;2019-08-07;NULL;5.1;13.5;5;30.55;31.91;0.35;1.43;0.08;0.41;NULL;NULL;33.2;NULL;NULL;NULL
27099;канал Дніпро-Кривий Ріг, 43 км, Південне в-ще, питний в/з ;ЧЕР ДНЕПР 0196 0000 0000 0000 0000 0043 01 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.781611;33.556506;2019-09-10;NULL;5.81;12.8;9.75;48.45;44.32;0.36;1.15;0.03;0.33;NULL;NULL;37.8;NULL;NULL;NULL
27100;р. Дніпро, 106 км, с. Любимівка, ГНС Каховського каналу;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0106 44 65;Дніпро;БУВР нижнього Дніпра;46.791117;33.627253;2019-07-09;NULL;1;0;7;50.9;33.9;0.16;0;0;0.16;NULL;NULL;31;NULL;NULL;NULL
27100;р. Дніпро, 106 км, с. Любимівка, ГНС Каховського каналу;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0106 44 65;Дніпро;БУВР нижнього Дніпра;46.791117;33.627253;2019-08-06;NULL;1.3;0;8;49;31.1;0.16;0;0;0.25;NULL;NULL;30.7;NULL;NULL;NULL
27100;р. Дніпро, 106 км, с. Любимівка, ГНС Каховського каналу;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0106 44 65;Дніпро;БУВР нижнього Дніпра;46.791117;33.627253;2019-09-03;NULL;1.9;5;7.2;47.3;30.3;0.21;0;0;0.46;NULL;NULL;32.8;NULL;NULL;NULL
27104;р. Дніпро, 65 км, с. Іванівка, Білозерського району, у р-ні питного в/з Миколаївського водоканаплу;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0065 47 65;Дніпро;БУВР нижнього Дніпра;46.74315;33.027935;2019-07-09;NULL;1.1;0;6.9;52.8;33.1;0.1;0.5;0.06;0.2;NULL;NULL;27.2;NULL;NULL;NULL
27104;р. Дніпро, 65 км, с. Іванівка, Білозерського району, у р-ні питного в/з Миколаївського водоканаплу;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0065 47 65;Дніпро;БУВР нижнього Дніпра;46.74315;33.027935;2019-08-06;NULL;2;0;7.8;49.2;30.4;0.13;0;0;0.24;NULL;NULL;32.4;NULL;NULL;NULL
27104;р. Дніпро, 65 км, с. Іванівка, Білозерського району, у р-ні питного в/з Миколаївського водоканаплу;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0065 47 65;Дніпро;БУВР нижнього Дніпра;46.74315;33.027935;2019-09-03;NULL;2.1;5.5;7.4;51.4;31.8;0.17;0.5;0;0.44;NULL;NULL;32;NULL;NULL;NULL
27118;р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.334825;33.262072;2019-07-19;NULL;3;NULL;8.88;54.03;31.59;0.24;1.05;0.08;0.06;0.01;NULL;27.83;NULL;NULL;NULL
27118;р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.334825;33.262072;2019-08-15;NULL;3.22;NULL;8.55;NULL;NULL;0.25;0.19;0.01;0.02;NULL;NULL;30.93;NULL;NULL;NULL
27118;р. Інгулець, 393 км, смт. Петрово, Іскрівське вдсх., питний в/з  селища;ЧЕР ДНЕПР 0045 0000 0000 0000 0000 0393 03 35;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.334825;33.262072;2019-09-12;NULL;3.72;NULL;8.1;NULL;NULL;0.31;0.55;0.01;0.14;NULL;NULL;40.59;NULL;NULL;NULL
